Animal_ID,Farm_ID,Date,Breed,Parity,Days_In_Milk,Previous_Mastitis_Count,Milk_Yield_Kg,Electrical_Conductivity_mS_cm,Milk_Temperature_C,Body_Temperature_C,Rumination_Min_Day,Activity_Steps_Day,Ambient_Temp_C,Ambient_Humidity_Pct,Last_SCC_Cell_mL,CMT_Score,Mastitis_Event_In_7_14_Days
COW-023,FARM-02,2025-01-01,Sahiwal,2,140,1,13.39,5.18,37.8,37.79,487.3,1141.2,25.0,74.4,76000,Negative,0
COW-023,FARM-02,2025-01-02,Sahiwal,2,141,1,11.96,5.02,37.76,37.82,502.8,1271.0,25.4,71.9,60000,Negative,0
COW-023,FARM-02,2025-01-03,Sahiwal,2,142,1,11.89,5.21,38.04,38.0,482.0,1177.8,24.8,79.2,131000,Negative,0
COW-023,FARM-02,2025-01-04,Sahiwal,2,143,1,12.66,5.18,37.88,37.66,486.8,1170.2,27.4,74.6,139000,Negative,0
COW-023,FARM-02,2025-01-05,Sahiwal,2,144,1,13.14,5.3,37.9,38.02,487.3,1130.5,26.0,74.2,135000,Negative,0
COW-023,FARM-02,2025-01-06,Sahiwal,2,145,1,14.22,5.26,37.89,38.05,498.5,1276.0,23.7,73.6,130000,Negative,0
COW-023,FARM-02,2025-01-07,Sahiwal,2,146,1,13.32,5.18,37.82,37.65,467.5,1200.1,26.8,72.0,180000,Negative,0
COW-023,FARM-02,2025-01-08,Sahiwal,2,147,1,12.58,5.08,37.92,37.76,509.8,1210.2,25.9,78.1,154000,Negative,0
COW-023,FARM-02,2025-01-09,Sahiwal,2,148,1,12.36,5.31,37.85,37.92,479.7,1219.0,24.5,78.8,51000,Negative,0
COW-023,FARM-02,2025-01-10,Sahiwal,2,149,1,13.44,5.04,38.02,37.96,489.0,1264.8,27.0,74.6,153000,Negative,0
COW-023,FARM-02,2025-01-11,Sahiwal,2,150,1,15.39,5.1,37.88,37.63,489.7,1250.8,27.1,74.2,143000,Negative,0
COW-023,FARM-02,2025-01-12,Sahiwal,2,151,1,12.11,5.26,37.95,37.95,470.7,1269.7,28.5,78.8,104000,Negative,0
COW-023,FARM-02,2025-01-13,Sahiwal,2,152,1,13.48,5.2,37.86,37.97,484.1,1173.7,28.3,74.3,121000,Negative,0
COW-023,FARM-02,2025-01-14,Sahiwal,2,153,1,13.77,5.07,37.75,38.08,479.1,1228.4,28.4,73.0,134000,Negative,0
COW-023,FARM-02,2025-01-15,Sahiwal,2,154,1,13.39,5.19,37.77,37.95,474.0,1199.2,25.3,72.0,68000,Negative,0
COW-023,FARM-02,2025-01-16,Sahiwal,2,155,1,12.49,5.51,37.98,37.99,472.0,1207.4,23.5,74.4,114000,Negative,0
COW-023,FARM-02,2025-01-17,Sahiwal,2,156,1,14.42,5.28,37.73,37.88,492.6,1163.8,25.4,74.8,85000,Negative,0
COW-023,FARM-02,2025-01-18,Sahiwal,2,157,1,11.79,5.19,37.84,37.92,497.3,1211.4,26.3,79.4,196000,Negative,0
COW-023,FARM-02,2025-01-19,Sahiwal,2,158,1,13.51,5.23,37.79,37.89,498.6,1272.1,28.9,78.7,103000,Negative,0
COW-023,FARM-02,2025-01-20,Sahiwal,2,159,1,13.06,5.46,37.7,38.0,494.1,1265.5,29.6,72.1,121000,Negative,0
COW-023,FARM-02,2025-01-21,Sahiwal,2,160,1,12.34,4.95,37.79,37.78,500.1,1162.5,28.0,77.8,102000,Negative,0
COW-023,FARM-02,2025-01-22,Sahiwal,2,161,1,13.2,5.13,37.81,37.64,487.2,1193.5,26.6,77.5,72000,Negative,0
COW-023,FARM-02,2025-01-23,Sahiwal,2,162,1,12.36,5.34,37.91,37.82,476.9,1214.7,26.1,77.5,99000,Negative,0
COW-023,FARM-02,2025-01-24,Sahiwal,2,163,1,14.11,5.1,38.05,38.14,489.2,1229.2,29.0,75.2,144000,Negative,0
COW-023,FARM-02,2025-01-25,Sahiwal,2,164,1,12.37,5.14,37.91,37.79,480.2,1239.4,26.2,74.3,76000,Negative,0
COW-023,FARM-02,2025-01-26,Sahiwal,2,165,1,11.95,5.28,37.84,37.92,497.2,1167.0,30.3,73.2,167000,Negative,0
COW-023,FARM-02,2025-01-27,Sahiwal,2,166,1,12.08,5.11,37.77,37.83,499.8,1159.9,29.0,72.4,127000,Negative,0
COW-023,FARM-02,2025-01-28,Sahiwal,2,167,1,12.18,5.33,37.88,37.7,479.6,1176.0,28.1,71.9,120000,Negative,0
COW-023,FARM-02,2025-01-29,Sahiwal,2,168,1,11.89,5.15,37.75,37.85,452.9,1231.3,26.8,74.7,126000,Negative,0
COW-023,FARM-02,2025-01-30,Sahiwal,2,169,1,12.15,5.07,37.91,37.62,498.4,1204.6,29.6,78.5,50000,Negative,0
COW-023,FARM-02,2025-01-31,Sahiwal,2,170,1,11.26,5.36,37.91,37.88,494.0,1178.0,28.9,76.9,110000,Negative,0
COW-023,FARM-02,2025-02-01,Sahiwal,2,171,1,12.85,5.43,37.74,37.8,470.5,1271.9,27.4,71.7,105000,Negative,0
COW-023,FARM-02,2025-02-02,Sahiwal,2,172,1,12.78,5.12,37.79,37.76,480.4,1273.6,30.4,72.5,110000,Negative,0
COW-023,FARM-02,2025-02-03,Sahiwal,2,173,1,13.0,5.41,37.91,37.74,494.1,1182.5,32.6,62.9,118000,Negative,0
COW-023,FARM-02,2025-02-04,Sahiwal,2,174,1,13.24,5.15,37.94,37.77,465.7,1125.6,29.3,74.0,66000,Negative,0
COW-023,FARM-02,2025-02-05,Sahiwal,2,175,1,12.44,5.25,37.95,37.78,480.8,1131.3,31.2,71.3,50000,Negative,0
COW-023,FARM-02,2025-02-06,Sahiwal,2,176,1,12.08,5.21,37.84,37.84,463.5,1232.3,27.4,74.1,141000,Negative,0
COW-023,FARM-02,2025-02-07,Sahiwal,2,177,1,12.74,5.07,37.9,37.69,477.3,1216.2,30.5,73.8,141000,Negative,0
COW-023,FARM-02,2025-02-08,Sahiwal,2,178,1,12.3,5.42,37.91,37.65,492.6,1189.5,30.4,77.4,74000,Negative,0
COW-023,FARM-02,2025-02-09,Sahiwal,2,179,1,12.41,5.35,37.96,37.69,509.1,1176.1,29.2,73.6,121000,Negative,0
COW-023,FARM-02,2025-02-10,Sahiwal,2,180,1,13.6,5.33,37.69,37.91,481.9,1204.3,28.1,78.1,105000,Negative,0
COW-023,FARM-02,2025-02-11,Sahiwal,2,181,1,14.07,5.4,37.83,37.87,488.6,1156.6,26.4,73.9,102000,Negative,0
COW-023,FARM-02,2025-02-12,Sahiwal,2,182,1,12.25,5.37,37.81,37.61,490.7,1175.8,29.6,67.9,172000,Negative,0
COW-023,FARM-02,2025-02-13,Sahiwal,2,183,1,13.19,5.21,37.93,37.75,454.1,1222.0,30.5,74.7,84000,Negative,0
COW-023,FARM-02,2025-02-14,Sahiwal,2,184,1,12.08,5.17,37.78,37.57,522.6,1247.5,28.0,77.6,174000,Negative,0
COW-023,FARM-02,2025-02-15,Sahiwal,2,185,1,11.01,5.13,37.81,37.82,491.0,1213.5,29.3,74.0,122000,Negative,0
COW-023,FARM-02,2025-02-16,Sahiwal,2,186,1,12.39,5.34,37.73,37.97,497.0,1232.6,31.0,74.7,81000,Negative,0
COW-023,FARM-02,2025-02-17,Sahiwal,2,187,1,11.76,5.26,37.67,38.07,466.9,1241.6,32.1,72.8,151000,Negative,0
COW-023,FARM-02,2025-02-18,Sahiwal,2,188,1,12.39,5.22,37.88,37.74,471.4,1134.8,29.1,71.6,70000,Negative,0
COW-023,FARM-02,2025-02-19,Sahiwal,2,189,1,12.27,5.02,38.05,37.97,489.5,1182.5,31.2,72.3,215000,Trace,0
COW-023,FARM-02,2025-02-20,Sahiwal,2,190,1,13.43,5.2,37.85,37.87,487.9,1265.7,31.4,69.6,188000,Negative,0
COW-023,FARM-02,2025-02-21,Sahiwal,2,191,1,14.28,5.42,37.82,37.82,483.4,1289.3,29.1,72.7,99000,Negative,0
COW-023,FARM-02,2025-02-22,Sahiwal,2,192,1,12.14,5.06,37.7,37.97,478.3,1272.8,30.6,68.5,97000,Negative,0
COW-023,FARM-02,2025-02-23,Sahiwal,2,193,1,10.44,5.1,37.77,37.94,482.9,1314.5,31.8,70.7,116000,Negative,0
COW-023,FARM-02,2025-02-24,Sahiwal,2,194,1,12.22,5.1,37.83,37.85,464.7,1176.8,32.2,71.6,138000,Negative,0
COW-023,FARM-02,2025-02-25,Sahiwal,2,195,1,13.29,5.16,37.88,37.8,494.5,1215.0,31.6,73.6,146000,Negative,0
COW-023,FARM-02,2025-02-26,Sahiwal,2,196,1,12.18,5.22,37.78,37.84,488.9,1233.2,30.8,67.8,184000,Negative,0
COW-023,FARM-02,2025-02-27,Sahiwal,2,197,1,12.13,5.05,37.91,37.71,462.1,1125.4,33.4,69.2,165000,Negative,0
COW-023,FARM-02,2025-02-28,Sahiwal,2,198,1,12.39,5.02,37.87,37.78,469.5,1156.6,33.9,67.1,102000,Negative,0
COW-023,FARM-02,2025-03-01,Sahiwal,2,199,1,12.49,5.42,37.87,37.77,477.9,1163.9,32.3,63.1,100000,Negative,0
COW-023,FARM-02,2025-03-02,Sahiwal,2,200,1,11.82,5.02,37.87,37.82,490.5,1175.8,32.5,73.4,110000,Negative,0
COW-023,FARM-02,2025-03-03,Sahiwal,2,201,1,13.04,4.96,37.92,37.7,467.0,1151.3,30.2,67.1,82000,Negative,0
COW-023,FARM-02,2025-03-04,Sahiwal,2,202,1,12.52,5.13,37.85,38.0,491.0,1189.0,32.4,78.3,143000,Negative,0
COW-023,FARM-02,2025-03-05,Sahiwal,2,203,1,11.55,5.3,37.91,37.95,500.4,1222.8,32.1,71.5,123000,Negative,0
COW-023,FARM-02,2025-03-06,Sahiwal,2,204,1,12.11,5.07,37.78,37.66,478.3,1224.2,33.0,74.0,75000,Negative,0
COW-023,FARM-02,2025-03-07,Sahiwal,2,205,1,12.09,5.36,37.85,37.89,477.1,1187.2,34.1,65.2,111000,Negative,0
COW-023,FARM-02,2025-03-08,Sahiwal,2,206,1,10.8,5.34,38.08,38.04,491.7,1223.7,31.0,70.9,50000,Negative,0
COW-023,FARM-02,2025-03-09,Sahiwal,2,207,1,12.53,5.04,37.74,37.84,473.5,1168.0,30.0,62.8,111000,Negative,0
COW-023,FARM-02,2025-03-10,Sahiwal,2,208,1,12.05,5.15,38.0,37.62,472.3,1195.5,31.2,65.6,163000,Negative,0
COW-023,FARM-02,2025-03-11,Sahiwal,2,209,1,12.39,5.33,37.87,37.74,458.5,1193.8,32.2,70.9,75000,Negative,0
COW-023,FARM-02,2025-03-12,Sahiwal,2,210,1,11.38,5.08,37.76,37.81,507.0,1152.6,29.6,67.7,111000,Negative,0
COW-023,FARM-02,2025-03-13,Sahiwal,2,211,1,12.18,4.94,37.95,38.02,491.2,1298.4,32.2,73.4,91000,Negative,0
COW-023,FARM-02,2025-03-14,Sahiwal,2,212,1,11.9,5.17,38.06,37.85,502.4,1294.7,32.3,70.4,125000,Negative,0
COW-023,FARM-02,2025-03-15,Sahiwal,2,213,1,11.24,5.15,37.78,37.91,485.5,1128.1,33.2,70.0,50000,Negative,0
COW-023,FARM-02,2025-03-16,Sahiwal,2,214,1,12.29,5.2,37.89,38.06,516.4,1256.2,30.4,71.4,98000,Negative,0
COW-023,FARM-02,2025-03-17,Sahiwal,2,215,1,12.53,5.3,37.79,37.83,478.9,1221.7,32.5,63.3,92000,Negative,0
COW-023,FARM-02,2025-03-18,Sahiwal,2,216,1,11.75,5.23,37.57,37.94,486.0,1170.3,32.2,66.2,126000,Negative,0
COW-023,FARM-02,2025-03-19,Sahiwal,2,217,1,11.88,5.21,37.83,37.66,485.6,1220.4,31.7,65.3,176000,Negative,0
COW-023,FARM-02,2025-03-20,Sahiwal,2,218,1,12.35,5.44,37.67,37.78,469.9,1220.7,32.1,70.5,179000,Negative,0
COW-023,FARM-02,2025-03-21,Sahiwal,2,219,1,11.91,5.17,37.92,37.97,440.5,1200.4,31.7,68.6,72000,Negative,0
COW-023,FARM-02,2025-03-22,Sahiwal,2,220,1,11.67,5.11,38.0,37.9,489.9,1145.4,33.9,66.0,121000,Negative,0
COW-023,FARM-02,2025-03-23,Sahiwal,2,221,1,11.91,5.31,37.9,38.1,476.3,1227.5,34.6,66.3,188000,Negative,0
COW-023,FARM-02,2025-03-24,Sahiwal,2,222,1,11.64,5.23,37.78,37.64,519.1,1340.8,31.3,61.3,88000,Negative,0
COW-023,FARM-02,2025-03-25,Sahiwal,2,223,1,12.03,5.32,37.94,37.75,507.2,1217.1,31.0,63.7,140000,Negative,0
COW-023,FARM-02,2025-03-26,Sahiwal,2,224,1,12.58,5.09,37.91,37.99,500.0,1159.9,32.8,65.5,133000,Negative,0
COW-023,FARM-02,2025-03-27,Sahiwal,2,225,1,12.72,5.21,37.92,37.75,485.7,1226.4,34.4,63.5,147000,Negative,0
COW-023,FARM-02,2025-03-28,Sahiwal,2,226,1,12.06,5.18,37.86,38.05,484.8,1236.4,34.3,67.1,127000,Negative,0
COW-023,FARM-02,2025-03-29,Sahiwal,2,227,1,13.51,5.11,38.02,37.8,501.8,1259.3,32.2,62.7,161000,Negative,0
COW-023,FARM-02,2025-03-30,Sahiwal,2,228,1,10.59,5.04,37.9,37.83,480.1,1216.8,34.7,65.1,75000,Negative,0
COW-023,FARM-02,2025-03-31,Sahiwal,2,229,1,11.73,5.11,37.88,37.94,463.8,1238.8,35.7,62.0,207000,Trace,0
COW-023,FARM-02,2025-04-01,Sahiwal,2,230,1,10.7,5.08,37.84,37.81,467.6,1238.9,33.4,64.7,169000,Negative,0
COW-023,FARM-02,2025-04-02,Sahiwal,2,231,1,12.22,5.07,37.9,37.97,458.4,1259.4,33.4,65.8,88000,Negative,0
COW-023,FARM-02,2025-04-03,Sahiwal,2,232,1,11.97,5.11,37.96,37.67,510.3,1280.9,34.4,63.4,50000,Negative,0
COW-023,FARM-02,2025-04-04,Sahiwal,2,233,1,11.89,5.48,37.84,37.61,479.2,1210.8,32.3,61.8,156000,Negative,0
COW-023,FARM-02,2025-04-05,Sahiwal,2,234,1,12.01,5.26,37.91,37.84,495.2,1154.1,35.1,59.2,154000,Negative,0
COW-023,FARM-02,2025-04-06,Sahiwal,2,235,1,11.35,5.25,37.91,37.81,488.0,1192.1,30.4,64.5,170000,Negative,0
COW-023,FARM-02,2025-04-07,Sahiwal,2,236,1,10.42,5.03,37.72,37.82,480.5,1196.0,32.8,61.4,86000,Negative,0
COW-023,FARM-02,2025-04-08,Sahiwal,2,237,1,12.97,5.31,37.86,38.03,507.2,1208.5,32.1,65.8,143000,Negative,0
COW-023,FARM-02,2025-04-09,Sahiwal,2,238,1,10.95,5.17,37.82,37.98,506.2,1221.0,33.0,57.6,142000,Negative,0
COW-023,FARM-02,2025-04-10,Sahiwal,2,239,1,12.41,5.17,38.02,37.94,467.0,1197.7,31.5,69.2,108000,Negative,0
COW-023,FARM-02,2025-04-11,Sahiwal,2,240,1,13.03,5.26,37.72,37.91,480.8,1158.7,37.0,64.1,185000,Negative,0
COW-023,FARM-02,2025-04-12,Sahiwal,2,241,1,12.64,5.21,37.78,37.84,472.2,1273.1,31.3,58.9,145000,Negative,0
COW-023,FARM-02,2025-04-13,Sahiwal,2,242,1,10.76,5.19,37.81,37.8,492.6,1257.8,34.9,64.5,96000,Negative,0
COW-023,FARM-02,2025-04-14,Sahiwal,2,243,1,10.83,5.24,37.89,37.96,482.6,1207.0,33.5,60.5,116000,Negative,0
COW-023,FARM-02,2025-04-15,Sahiwal,2,244,1,10.63,5.12,37.85,38.06,491.8,1219.3,33.4,60.5,139000,Negative,0
COW-023,FARM-02,2025-04-16,Sahiwal,2,245,1,11.65,5.09,37.97,37.94,495.7,1107.9,32.1,69.4,98000,Negative,0
COW-023,FARM-02,2025-04-17,Sahiwal,2,246,1,11.11,5.2,37.9,37.81,474.2,1362.7,31.5,57.2,166000,Negative,0
COW-023,FARM-02,2025-04-18,Sahiwal,2,247,1,12.99,5.08,37.89,37.86,493.3,1198.3,34.4,65.0,121000,Negative,0
COW-023,FARM-02,2025-04-19,Sahiwal,2,248,1,10.98,5.28,37.85,38.05,461.8,1251.8,30.3,62.7,128000,Negative,0
COW-023,FARM-02,2025-04-20,Sahiwal,2,249,1,11.63,5.28,37.96,37.91,497.7,1236.5,33.1,62.6,148000,Negative,0
COW-023,FARM-02,2025-04-21,Sahiwal,2,250,1,12.9,5.18,37.93,37.91,498.4,1156.5,31.4,55.8,76000,Negative,0
COW-023,FARM-02,2025-04-22,Sahiwal,2,251,1,11.42,5.24,37.95,38.22,502.8,1257.2,32.4,60.6,89000,Negative,0
COW-023,FARM-02,2025-04-23,Sahiwal,2,252,1,11.61,4.95,37.85,37.91,504.7,1243.0,31.8,60.1,130000,Negative,0
COW-023,FARM-02,2025-04-24,Sahiwal,2,253,1,11.34,5.23,37.86,37.97,489.5,1211.4,31.5,61.7,50000,Negative,0
COW-023,FARM-02,2025-04-25,Sahiwal,2,254,1,11.27,5.29,37.65,37.98,460.1,1108.3,32.7,61.7,62000,Negative,0
COW-023,FARM-02,2025-04-26,Sahiwal,2,255,1,12.73,5.16,37.89,37.98,466.9,1207.3,34.2,59.7,98000,Negative,0
COW-023,FARM-02,2025-04-27,Sahiwal,2,256,1,12.71,4.93,37.78,37.74,472.8,1179.3,34.9,56.9,155000,Negative,0
COW-023,FARM-02,2025-04-28,Sahiwal,2,257,1,10.58,5.15,37.86,37.84,473.1,1193.1,31.4,56.9,194000,Negative,0
COW-023,FARM-02,2025-04-29,Sahiwal,2,258,1,11.04,5.15,37.87,37.83,474.8,1185.0,33.8,60.8,119000,Negative,0
COW-023,FARM-02,2025-04-30,Sahiwal,2,259,1,11.71,5.3,38.04,37.85,497.2,1199.4,32.2,62.3,156000,Negative,0
COW-023,FARM-02,2025-05-01,Sahiwal,2,260,1,9.28,5.25,37.71,37.53,500.5,1221.9,31.6,61.2,50000,Negative,0
COW-023,FARM-02,2025-05-02,Sahiwal,2,261,1,10.47,5.35,37.8,37.87,514.7,1220.4,34.0,61.8,113000,Negative,0
COW-023,FARM-02,2025-05-03,Sahiwal,2,262,1,11.75,4.95,37.87,38.04,491.8,1175.3,29.2,63.1,96000,Negative,0
COW-023,FARM-02,2025-05-04,Sahiwal,2,263,1,11.54,5.15,37.93,37.94,485.7,1230.1,31.7,59.6,135000,Negative,0
COW-023,FARM-02,2025-05-05,Sahiwal,2,264,1,10.96,5.14,37.93,37.72,486.4,1215.8,33.9,64.3,109000,Negative,0
COW-023,FARM-02,2025-05-06,Sahiwal,2,265,1,12.2,4.99,37.71,37.9,510.8,1252.7,31.7,56.5,138000,Negative,0
COW-023,FARM-02,2025-05-07,Sahiwal,2,266,1,11.01,5.14,37.9,38.1,477.4,1179.0,32.6,57.9,132000,Negative,0
COW-023,FARM-02,2025-05-08,Sahiwal,2,267,1,10.67,5.15,38.11,37.79,488.5,1165.8,29.6,61.6,125000,Negative,0
COW-023,FARM-02,2025-05-09,Sahiwal,2,268,1,10.25,4.98,37.84,37.91,479.4,1153.4,31.5,60.2,138000,Negative,0
COW-023,FARM-02,2025-05-10,Sahiwal,2,269,1,10.98,5.24,38.13,37.98,482.4,1186.4,33.8,60.8,55000,Negative,0
COW-023,FARM-02,2025-05-11,Sahiwal,2,270,1,11.95,5.14,37.91,37.82,491.8,1204.9,31.0,58.9,50000,Negative,0
COW-023,FARM-02,2025-05-12,Sahiwal,2,271,1,9.9,5.19,37.81,37.92,480.2,1181.2,31.9,61.3,67000,Negative,0
COW-023,FARM-02,2025-05-13,Sahiwal,2,272,1,11.39,5.37,37.82,37.78,508.2,1147.6,30.7,57.8,50000,Negative,0
COW-023,FARM-02,2025-05-14,Sahiwal,2,273,1,12.05,5.16,37.8,37.79,480.7,1251.1,33.2,58.8,100000,Negative,0
COW-023,FARM-02,2025-05-15,Sahiwal,2,274,1,10.88,5.27,37.69,37.88,492.7,1211.0,30.9,59.1,89000,Negative,0
COW-023,FARM-02,2025-05-16,Sahiwal,2,275,1,11.48,5.07,37.94,38.07,464.3,1170.3,27.8,57.8,102000,Negative,0
COW-023,FARM-02,2025-05-17,Sahiwal,2,276,1,11.89,5.21,37.95,37.81,507.3,1209.7,30.9,60.4,67000,Negative,0
COW-023,FARM-02,2025-05-18,Sahiwal,2,277,1,10.5,5.1,37.82,37.8,473.8,1208.6,31.1,61.4,72000,Negative,0
COW-023,FARM-02,2025-05-19,Sahiwal,2,278,1,12.15,5.2,37.81,38.06,465.7,1189.6,29.1,61.9,50000,Negative,0
COW-023,FARM-02,2025-05-20,Sahiwal,2,279,1,10.14,5.31,37.88,38.14,486.5,1255.6,27.6,56.6,88000,Negative,0
COW-023,FARM-02,2025-05-21,Sahiwal,2,280,1,12.37,5.09,37.75,37.85,506.2,1182.6,29.6,57.1,124000,Negative,0
COW-023,FARM-02,2025-05-22,Sahiwal,2,281,1,12.17,5.24,37.92,38.05,469.4,1195.0,29.3,59.6,97000,Negative,0
COW-023,FARM-02,2025-05-23,Sahiwal,2,282,1,9.21,5.28,37.9,38.05,518.6,1162.7,32.2,59.3,127000,Negative,0
COW-023,FARM-02,2025-05-24,Sahiwal,2,283,1,10.94,4.98,37.9,38.03,522.8,1219.3,28.6,56.2,80000,Negative,0
COW-023,FARM-02,2025-05-25,Sahiwal,2,284,1,10.72,5.08,37.96,37.78,523.9,1238.8,29.4,57.9,118000,Negative,0
COW-023,FARM-02,2025-05-26,Sahiwal,2,285,1,11.12,5.36,37.86,38.06,486.4,1210.6,28.0,57.6,150000,Negative,0
COW-023,FARM-02,2025-05-27,Sahiwal,2,286,1,11.19,5.33,37.68,37.78,503.2,1182.8,27.9,54.9,161000,Negative,0
COW-023,FARM-02,2025-05-28,Sahiwal,2,287,1,10.36,5.24,37.79,37.79,482.0,1186.2,30.8,56.3,155000,Negative,0
COW-023,FARM-02,2025-05-29,Sahiwal,2,288,1,9.86,5.11,37.85,37.87,509.1,1215.2,29.4,53.6,60000,Negative,0
COW-023,FARM-02,2025-05-30,Sahiwal,2,289,1,9.9,5.2,37.85,37.66,473.7,1171.4,31.2,56.6,50000,Negative,0
COW-023,FARM-02,2025-05-31,Sahiwal,2,290,1,10.57,5.32,37.84,37.95,471.5,1229.3,32.2,56.9,140000,Negative,0
COW-023,FARM-02,2025-06-01,Sahiwal,2,291,1,11.62,5.13,37.72,37.71,475.4,1191.8,28.9,57.1,58000,Negative,0
COW-023,FARM-02,2025-06-02,Sahiwal,2,292,1,10.78,5.17,37.92,37.88,488.9,1280.3,28.4,54.9,181000,Negative,0
COW-023,FARM-02,2025-06-03,Sahiwal,2,293,1,10.91,5.0,37.9,37.74,483.0,1209.0,30.2,59.5,177000,Negative,0
COW-023,FARM-02,2025-06-04,Sahiwal,2,294,1,12.0,5.09,37.94,37.84,503.1,1293.0,28.5,57.2,143000,Negative,0
COW-023,FARM-02,2025-06-05,Sahiwal,2,295,1,10.09,5.23,37.86,37.64,463.1,1166.5,29.2,54.3,180000,Negative,0
COW-023,FARM-02,2025-06-06,Sahiwal,2,296,1,11.63,5.1,38.04,37.86,499.2,1261.7,29.3,54.5,50000,Negative,0
COW-023,FARM-02,2025-06-07,Sahiwal,2,297,1,10.39,5.31,37.75,37.83,460.6,1231.6,28.0,56.2,75000,Negative,0
COW-023,FARM-02,2025-06-08,Sahiwal,2,298,1,11.49,5.16,37.93,37.82,485.3,1192.2,28.9,58.1,119000,Negative,0
COW-023,FARM-02,2025-06-09,Sahiwal,2,299,1,12.12,5.25,37.98,38.02,485.1,1227.6,30.1,59.2,123000,Negative,0
COW-023,FARM-02,2025-06-10,Sahiwal,2,300,1,11.49,5.25,37.79,37.86,501.0,1193.4,27.4,61.1,81000,Negative,0
COW-023,FARM-02,2025-06-11,Sahiwal,2,301,1,10.2,5.32,37.9,37.56,470.0,1223.9,27.3,51.3,83000,Negative,0
COW-023,FARM-02,2025-06-12,Sahiwal,2,302,1,8.89,5.16,38.0,37.78,483.5,1261.3,29.5,53.5,60000,Negative,0
COW-023,FARM-02,2025-06-13,Sahiwal,2,303,1,10.12,5.2,37.98,37.72,459.7,1238.0,29.5,56.6,138000,Negative,0
COW-023,FARM-02,2025-06-14,Sahiwal,2,304,1,10.18,5.18,37.85,37.83,480.7,1202.9,30.2,55.3,113000,Negative,0
COW-023,FARM-02,2025-06-15,Sahiwal,2,305,1,11.9,5.18,38.02,37.9,492.3,1181.9,26.2,55.0,87000,Negative,0
COW-023,FARM-02,2025-06-16,Sahiwal,2,306,1,10.04,5.11,37.81,37.65,521.7,1209.7,26.1,55.5,127000,Negative,0
COW-023,FARM-02,2025-06-17,Sahiwal,2,307,1,10.09,5.26,37.85,37.75,486.1,1170.9,27.5,55.1,123000,Negative,0
COW-023,FARM-02,2025-06-18,Sahiwal,2,308,1,10.3,5.12,37.88,37.93,499.7,1187.8,27.0,46.8,64000,Negative,0
COW-023,FARM-02,2025-06-19,Sahiwal,2,309,1,10.99,5.01,37.83,37.97,514.9,1273.7,28.5,55.0,50000,Negative,0
COW-023,FARM-02,2025-06-20,Sahiwal,2,310,1,9.76,5.29,37.85,37.68,496.3,1130.1,26.0,59.0,217000,Trace,0
COW-023,FARM-02,2025-06-21,Sahiwal,2,311,1,10.74,5.1,37.94,37.97,477.5,1148.0,25.8,49.4,82000,Negative,0
COW-023,FARM-02,2025-06-22,Sahiwal,2,312,1,12.07,5.13,37.78,37.78,481.9,1184.1,25.7,57.1,163000,Negative,0
COW-023,FARM-02,2025-06-23,Sahiwal,2,313,1,10.63,5.2,37.7,37.93,478.7,1232.7,25.5,63.6,77000,Negative,0
COW-023,FARM-02,2025-06-24,Sahiwal,2,314,1,11.82,5.09,37.88,37.87,504.2,1126.1,25.1,45.4,115000,Negative,0
COW-023,FARM-02,2025-06-25,Sahiwal,2,315,1,9.49,5.12,37.87,37.77,500.5,1166.7,24.8,54.3,152000,Negative,0
COW-023,FARM-02,2025-06-26,Sahiwal,2,316,1,12.06,5.2,37.98,37.77,513.2,1235.0,25.6,54.0,102000,Negative,0
COW-023,FARM-02,2025-06-27,Sahiwal,2,317,1,9.73,5.15,37.85,37.74,466.4,1247.3,24.3,56.9,156000,Negative,0
COW-023,FARM-02,2025-06-28,Sahiwal,2,318,1,10.43,5.05,37.81,37.85,461.1,1266.5,26.0,56.7,101000,Negative,0
COW-023,FARM-02,2025-06-29,Sahiwal,2,319,1,9.6,5.58,37.8,37.77,516.5,1163.3,27.2,57.9,116000,Negative,0
COW-024,FARM-03,2025-01-01,Jersey Cross,2,62,1,27.63,4.97,37.78,37.76,529.4,1310.9,25.4,74.3,72000,Negative,0
COW-024,FARM-03,2025-01-02,Jersey Cross,2,63,1,26.17,4.98,37.79,37.73,515.3,1361.3,24.2,71.9,158000,Negative,0
COW-024,FARM-03,2025-01-03,Jersey Cross,2,64,1,27.51,5.0,37.75,37.65,534.3,1382.7,25.7,73.9,119000,Negative,0
COW-024,FARM-03,2025-01-04,Jersey Cross,2,65,1,26.45,4.98,37.64,37.57,545.6,1359.3,24.5,76.6,136000,Negative,0
COW-024,FARM-03,2025-01-05,Jersey Cross,2,66,1,27.5,5.04,37.72,37.8,545.3,1289.3,23.3,81.6,121000,Negative,0
COW-024,FARM-03,2025-01-06,Jersey Cross,2,67,1,25.92,5.12,37.69,37.72,535.3,1310.0,26.4,74.7,134000,Negative,0
COW-024,FARM-03,2025-01-07,Jersey Cross,2,68,1,26.8,5.15,37.71,37.56,544.1,1395.0,26.2,74.6,107000,Negative,0
COW-024,FARM-03,2025-01-08,Jersey Cross,2,69,1,26.78,5.27,37.8,37.43,558.4,1360.3,26.5,70.2,125000,Negative,0
COW-024,FARM-03,2025-01-09,Jersey Cross,2,70,1,26.92,4.88,37.58,37.86,572.6,1353.6,26.4,71.6,121000,Negative,0
